web_scraper_order,web_scraper_start_url,pagination,name,data3,image,item_page_title,item_page_link,Ingredients,product_4_category,data_2,image_1
"1773503720-81","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=27","FOUNDATION stick, 240 tan pink","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/820175/original.","Essence
         FOUNDATION stick, 240 tan pink
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/8496628-Essence_FOUNDATION_stick_240_tan_pink/","CAPRYLIC/CAPRIC TRIGLYCERIDE, OCTYLDODECANOL, ISONONYL ISONONANOATE, KAOLIN, ALUMINUM STARCH OCTENYLSUCCINATE, SYNTHETIC WAX, DIMETHICONE, ORYZA SATIVA (RICE) BRAN WAX, SODIUM HYALURONATE, DIMETHICONE/VINYL DIMETHICONE CROSSPOLYMER, DISTEARDIMONIUM HECTORITE, DICALCIUM PHOSPHATE, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, TRIETHOXYCAPRYLYLSILANE, ETHYLHEXYL PALMITATE, TRIHYDROXYSTEARIN, AROMA (FLAVOR), DIMETHYL PHENETHYL ACETATE, CI 15850 (RED 6), CI 15850 (RED 7 LAKE), CI 42090 (BLUE 1 LAKE), CI 77491 (IRON OXIDES), CI 77492 (IRON OXIDES), CI 77499 (IRON OXIDES), CI 77510 (FERRIC AMMONIUM FERROCYANIDE), CI 77891 (TITANIUM DIOXIDE).","Foundation","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/820175/original."
"1773503723-82","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=27","FOUNDATION stick, 370 very deep cool","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/820186/original.","Essence
         FOUNDATION stick, 370 very deep cool
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/4332360-Essence_FOUNDATION_stick_370_very_deep_cool/","CAPRYLIC/CAPRIC TRIGLYCERIDE, OCTYLDODECANOL, ISONONYL ISONONANOATE, KAOLIN, ALUMINUM STARCH OCTENYLSUCCINATE, SYNTHETIC WAX, DIMETHICONE, ORYZA SATIVA (RICE) BRAN WAX, SODIUM HYALURONATE, DIMETHICONE/VINYL DIMETHICONE CROSSPOLYMER, DISTEARDIMONIUM HECTORITE, TRIETHOXYCAPRYLYLSILANE, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, ETHYLHEXYL PALMITATE, TRIHYDROXYSTEARIN, DICALCIUM PHOSPHATE, AROMA (FLAVOR), DIMETHYL PHENETHYL ACETATE, CI 15850 (RED 6), CI 15850 (RED 7 LAKE), CI 42090 (BLUE 1 LAKE), CI 77491 (IRON OXIDES), CI 77492 (IRON OXIDES), CI 77499 (IRON OXIDES), CI 77510 (FERRIC AMMONIUM FERROCYANIDE), CI 77891 (TITANIUM DIOXIDE).","Foundation","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/820186/original."
"1773503726-83","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=27","FOUNDATION stick, 190 medium pink","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/820167/original.","Essence
         FOUNDATION stick, 190 medium pink
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/4601398-Essence_FOUNDATION_stick_190_medium_pink/","CAPRYLIC/CAPRIC TRIGLYCERIDE, OCTYLDODECANOL, ISONONYL ISONONANOATE, KAOLIN, ALUMINUM STARCH OCTENYLSUCCINATE, SYNTHETIC WAX, DIMETHICONE, ORYZA SATIVA (RICE) BRAN WAX, SODIUM HYALURONATE, DIMETHICONE/VINYL DIMETHICONE CROSSPOLYMER, DISTEARDIMONIUM HECTORITE, DICALCIUM PHOSPHATE, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, TRIETHOXYCAPRYLYLSILANE, ETHYLHEXYL PALMITATE, TRIHYDROXYSTEARIN, AROMA (FLAVOR), DIMETHYL PHENETHYL ACETATE, CI 15850 (RED 6), CI 15850 (RED 7 LAKE), CI 42090 (BLUE 1 LAKE), CI 77491 (IRON OXIDES), CI 77492 (IRON OXIDES), CI 77499 (IRON OXIDES), CI 77510 (FERRIC AMMONIUM FERROCYANIDE), CI 77891 (TITANIUM DIOXIDE).","Foundation","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/820167/original."
"1773503729-84","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=27","So Cherry Happy Lip Balm","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/820124/original.","Essence
         So Cherry Happy Lip Balm
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/9172947-Essence_So_Cherry_Happy_Lip_Balm/","Caprylic/Capric Triglyceride, Ethylhexyl Palmitate, Helianthus Annuus Seed Wax, Polybutene, Bis-Diglyceryl Polyacyladipate-2, Euphorbia Cerifera Cera (Euphorbia Cerifera (Candelilla) Wax), Calcium Aluminum Borosilicate, Simmondsia Chinensis (Jojoba) Seed Oil, Tocopheryl Acetate, Argania Spinosa Kernel Oil, Ethylhexylglycerin, Phenoxyethanol, Parfum (Fragrance), Linalyl Acetate, Citrus Aurantium Peel Oil, Limonene, Anethole, Tin Oxide, CI 15850 (Red 6 Lake), CI 15850 (Red 7 Lake), Ci 45410 (Red 27 Lake), CI 77891 (Titanium Dioxide).","Lip Balm","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/820124/original."
"1773503732-85","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=27","LASH LIKE A BOSS curl & length mascara, Black","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/856718/original.","Essence
         LASH LIKE A BOSS curl & length mascara, Black
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/5833658-Essence_LASH_LIKE_A_BOSS_curl__length_mascara_Black/","AQUA (WATER), GLYCERYL STEARATE, SYNTHETIC BEESWAX, COPERNICIA CERIFERA CERA (COPERNICIA CERIFERA (CARNAUBA) WAX), STEARIC ACID, GLYCERIN, PALMITIC ACID, ACRYLATES COPOLYMER, BUTYROSPERMUM PARKII (SHEA) BUTTER, BUTYLENE GLYCOL, RICINUS COMMUNIS (CASTOR) SEED OIL, PANTHENOL, CAPRYLYL GLYCOL, HYDROXYETHYLCELLULOSE, TALC, PVP, CELLULOSE, KAOLIN, ISOSTEARYL SEBACATE, DISODIUM PHOSPHATE, POLYSORBATE 60, DISODIUM STEAROYL GLUTAMATE, SODIUM PHOSPHATE, ALUMINUM HYDROXIDE, SODIUM HYDROXIDE, PHENOXYETHANOL, SODIUM DEHYDROACETATE, POTASSIUM SORBATE, CI 77007 (ULTRAMARINES), CI 77266 (BLACK 2) (NANO), CI 77499 (IRON OXIDES).","Mascara","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/856718/original."
"1773503734-86","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=27","BABY GOT BLUSH liquid blush, 20 Blushin Berry","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/856862/original.","Essence
         BABY GOT BLUSH liquid blush, 20 Blushin Berry
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/4052230-Essence_BABY_GOT_BLUSH_liquid_blush_20_Blushin_Berry/",": AQUA (WATER), COCONUT ALKANES, ISOAMYL LAURATE, SILICA, TALC, PROPANEDIOL, POLYGLYCERYL-4 OLEATE, POLYGLYCERYL-4 ISOSTEARATE, ALOE BARBADENSIS LEAF JUICE, DIATOMACEOUS EARTH, DISTEARDIMONIUM HECTORITE, COCO-CAPRYLATE/CAPRATE, MAGNESIUM SULFATE, SODIUM HYALURONATE, TOCOPHEROL, POLYGLYCERYL-3 POLYRICINOLEATE, TRIETHOXYCAPRYLYLSILANE, ETHYLHEXYLGLYCERIN, PHENOXYETHANOL, PARFUM (FRAGRANCE), CI 15850 (RED 7 LAKE), CI 77491 (IRON OXIDES), CI 77492 (IRON OXIDES), CI 77499 (IRON OXIDES), CI 77891 (TITANIUM DIOXIDE).","Blush","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/856862/original."
"1773503738-87","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=27","FOUNDATION stick, 250 tan deep warm","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/820176/original.","Essence
         FOUNDATION stick, 250 tan deep warm
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/3601041-Essence_FOUNDATION_stick_250_tan_deep_warm/","CAPRYLIC/CAPRIC TRIGLYCERIDE, OCTYLDODECANOL, ISONONYL ISONONANOATE, KAOLIN, ALUMINUM STARCH OCTENYLSUCCINATE, SYNTHETIC WAX, DIMETHICONE, ORYZA SATIVA (RICE) BRAN WAX, SODIUM HYALURONATE, DIMETHICONE/VINYL DIMETHICONE CROSSPOLYMER, DISTEARDIMONIUM HECTORITE, TRIETHOXYCAPRYLYLSILANE, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, ETHYLHEXYL PALMITATE, TRIHYDROXYSTEARIN, DICALCIUM PHOSPHATE, AROMA (FLAVOR), DIMETHYL PHENETHYL ACETATE, CI 15850 (RED 6), CI 15850 (RED 7 LAKE), CI 42090 (BLUE 1 LAKE), CI 77491 (IRON OXIDES), CI 77492 (IRON OXIDES), CI 77499 (IRON OXIDES), CI 77510 (FERRIC AMMONIUM FERROCYANIDE), CI 77891 (TITANIUM DIOXIDE).","Foundation","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/820176/original."
"1773503740-88","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=27","GLOSSY GLAZE high shine lipstick, 04 Red-dy For The Day","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/820142/original.","Essence
         GLOSSY GLAZE high shine lipstick, 04 Red-dy For The Day
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/7839345-Essence_GLOSSY_GLAZE_high_shine_lipstick_04_Reddy_For_The_Day/","OCTYLDODECANOL, POLYBUTENE, PHYTOSTERYL ISOSTEARATE, TRIDECYL TRIMELLITATE, BIS-DIGLYCERYL POLYACYLADIPATE-2, EUPHORBIA CERIFERA CERA (EUPHORBIA CERIFERA (CANDELILLA) WAX), HELIANTHUS ANNUUS (SUNFLOWER) SEED WAX, DIISOSTEARYL MALATE, TOCOPHERYL ACETATE, ETHYLHEXYLGLYCERIN, PHENOXYETHANOL, CINNAMYL ALCOHOL, CITRONELLOL, DIMETHYL PHENETHYL ACETATE, HEXYL CINNAMAL, LINALOOL, PARFUM (FRAGRANCE), CI 15850 (RED 6 LAKE), CI 15850 (RED 7 LAKE), CI 77492 (IRON OXIDES), CI 77891 (TITANIUM DIOXIDE).","Lipstick","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/820142/original."
"1773503743-89","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=27","BABY GOT BLUSH liquid blush, 10 Pinkalicious","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/849411/original.","Essence
         BABY GOT BLUSH liquid blush, 10 Pinkalicious
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/1086242-Essence_BABY_GOT_BLUSH_liquid_blush_10_Pinkalicious/",": AQUA (WATER), COCONUT ALKANES, ISOAMYL LAURATE, SILICA, TALC, PROPANEDIOL, POLYGLYCERYL-4 OLEATE, POLYGLYCERYL-4 ISOSTEARATE, ALOE BARBADENSIS LEAF JUICE, DIATOMACEOUS EARTH, DISTEARDIMONIUM HECTORITE, COCO-CAPRYLATE/CAPRATE, MAGNESIUM SULFATE, SODIUM HYALURONATE, TOCOPHEROL, POLYGLYCERYL-3 POLYRICINOLEATE, TRIETHOXYCAPRYLYLSILANE, ETHYLHEXYLGLYCERIN, PHENOXYETHANOL, PARFUM (FRAGRANCE), CI 15850 (RED 7 LAKE), CI 77491 (IRON OXIDES), CI 77891 (TITANIUM DIOXIDE).","Blush","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/849411/original."
"1773503747-90","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=26","FOUNDATION stick, 120 light warm yellow","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/820160/original.","Essence
         FOUNDATION stick, 120 light warm yellow
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/9355969-Essence_FOUNDATION_stick_120_light_warm_yellow/","CAPRYLIC/CAPRIC TRIGLYCERIDE, OCTYLDODECANOL, ISONONYL ISONONANOATE, KAOLIN, ALUMINUM STARCH OCTENYLSUCCINATE, SYNTHETIC WAX, DIMETHICONE, ORYZA SATIVA (RICE) BRAN WAX, SODIUM HYALURONATE, DIMETHICONE/VINYL DIMETHICONE CROSSPOLYMER, DISTEARDIMONIUM HECTORITE, DICALCIUM PHOSPHATE, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, TRIETHOXYCAPRYLYLSILANE, ETHYLHEXYL PALMITATE, TRIHYDROXYSTEARIN, AROMA (FLAVOR), DIMETHYL PHENETHYL ACETATE, CI 15850 (RED 6), CI 15850 (RED 7 LAKE), CI 42090 (BLUE 1 LAKE), CI 77491 (IRON OXIDES), CI 77492 (IRON OXIDES), CI 77499 (IRON OXIDES), CI 77510 (FERRIC AMMONIUM FERROCYANIDE), CI 77891 (TITANIUM DIOXIDE).","Foundation","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/820160/original."
"1773503749-91","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=26","Juicy Bomb Shiny Lipgloss 102 Witty Watermelon","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/811922/original.","Essence
         Juicy Bomb Shiny Lipgloss 102 Witty Watermelon
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Limited","https://www.ewg.org/skindeep/products/7739164-Essence_Juicy_Bomb_Shiny_Lipgloss_102_Witty_Watermelon/","ETHYLHEXYL STEARATE, RICINUS COMMUNIS (CASTOR) SEED OIL, SILICA DIMETHYL SILYLATE, OLEIC/LINOLEIC/LINOLENIC POLYGLYCERIDES, PRUNUS AMYGDALUS DULCIS (SWEET ALMOND) OIL, STEVIA REBAUDIANA EXTRACT, CAPRYLYL GLYCOL, TOCOPHERYLACETATE, MICA, GLYCERIN, CAPRYLHYDROXAMIC ACID, SILICA, PARFUM (FRAGRANCE), CI 15850 (RED 7 LAKE), CI 77891 (TITANIUM DIOXIDE).","Lip Gloss","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/811922/original."
"1773503752-92","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=26","MY HEART BEATS DISCO glitter switch liquid lipstick, 01...","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/820244/original.","Essence
         MY HEART BEATS DISCO glitter switch liquid lipstick, 01...
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/3311962-Essence_MY_HEART_BEATS_DISCO_glitter_switch_liquid_lipstick_01_Ready_Set_Disco/","ISODODECANE, CALCIUM SODIUM BOROSILICATE, POLYBUTENE, SIMMONDSIA CHINENSIS (JOJOBA) SEED OIL, ARGANIA SPINOSA KERNEL OIL, OCTYLDODECANOL, TOCOPHERYL ACETATE, TRIMETHYLSILOXYSILICATE, ETHYLHEXYLGLYCERIN, PHENOXYETHANOL, PARFUM (FRAGRANCE), TIN OXIDE, CI 15850 (RED 7 LAKE), CI 45410 (RED 27 LAKE), CI 77891 (TITANIUM DIOXIDE).","Lip Gloss","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/820244/original."
"1773503754-93","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=26","the super peptide glossy lip treatment, 01 Peptacular!","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/820223/original.","Essence
         the super peptide glossy lip treatment, 01 Peptacular!
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Limited","https://www.ewg.org/skindeep/products/8538250-Essence_the_super_peptide_glossy_lip_treatment_01_Peptacular/","BIS-DIGLYCERYL POLYACYLADIPATE-2, POLYBUTENE, BUTYROSPERMUM PARKII (SHEA) BUTTER, DIMER DILINOLEYL DIMER DILINOLEATE, PENTAERYTHRITYL TETRAISOSTEARATE, SORBITAN OLIVATE, SYNTHETIC WAX, ETHYLHEXYL PALMITATE, TOCOPHERYL ACETATE, BISABOLOL, HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, TOCOPHEROL, TRIBEHENIN, SORBITAN ISOSTEARATE, ETHYLHEXYLGLYCERIN, PALMITOYL TRIPEPTIDE-1, BETA-SITOSTEROL, SQUALENE, PHENOXYETHANOL, AROMA (FLAVOR).","Lip Gloss","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/820223/original."
"1773503757-94","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=26","FaBOWlous loose setting & baking powder, 01 Bow Set Go!","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/820193/original.","Essence
         FaBOWlous loose setting & baking powder, 01 Bow Set Go!
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Limited","https://www.ewg.org/skindeep/products/3407605-Essence_FaBOWlous_loose_setting__baking_powder_01_Bow_Set_Go/","SYNTHETIC FLUORPHLOGOPITE, ALUMINUM STARCH OCTENYLSUCCINATE, SILICA, VINYL DIMETHICONE/METHICONE SILSESQUIOXANE CROSSPOLYMER, CAPRYLIC/CAPRIC TRIGLYCERIDE, MAGNESIUM MYRISTATE, TOCOPHERYL ACETATE, ETHYLHEXYLGLYCERIN, PHENOXYETHANOL, PARFUM (FRAGRANCE), CI 15850 (RED 6 LAKE), CI 77163 (BISMUTH OXYCHLORIDE), CI 77491 (IRON OXIDES), CI 77492 (IRON OXIDES).","Setting Powder/Spray","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/820193/original."
"1773503760-95","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=26","FOUNDATION stick, 280 deep cool","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/820179/original.","Essence
         FOUNDATION stick, 280 deep cool
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/4282435-Essence_FOUNDATION_stick_280_deep_cool/","CAPRYLIC/CAPRIC TRIGLYCERIDE, OCTYLDODECANOL, ISONONYL ISONONANOATE, KAOLIN, ALUMINUM STARCH OCTENYLSUCCINATE, SYNTHETIC WAX, DIMETHICONE, ORYZA SATIVA (RICE) BRAN WAX, SODIUM HYALURONATE, DIMETHICONE/VINYL DIMETHICONE CROSSPOLYMER, DISTEARDIMONIUM HECTORITE, TRIETHOXYCAPRYLYLSILANE, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, ETHYLHEXYL PALMITATE, TRIHYDROXYSTEARIN, DICALCIUM PHOSPHATE, AROMA (FLAVOR), DIMETHYL PHENETHYL ACETATE, CI 15850 (RED 6), CI 15850 (RED 7 LAKE), CI 42090 (BLUE 1 LAKE), CI 77491 (IRON OXIDES), CI 77492 (IRON OXIDES), CI 77499 (IRON OXIDES), CI 77510 (FERRIC AMMONIUM FERROCYANIDE), CI 77891 (TITANIUM DIOXIDE).","Foundation","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/820179/original."
"1773503763-96","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=26","Polly Pocket™ lip glaze, 90s Girl","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/856649/original.","Essence
         Polly Pocket™ lip glaze, 90s Girl
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/3393375-Essence_Polly_Pocket_lip_glaze_90s_Girl/","ETHYLHEXYL PALMITATE, POLYBUTENE, HYDROGENATED POLYISOBUTENE, ARGANIA SPINOSA KERNEL OIL, SILICA DIMETHYL SILYLATE, TOCOPHERYL ACETATE, CALCIUM ALUMINUM BOROSILICATE, ETHYLHEXYLGLYCERIN, PHENOXYETHANOL, PARFUM (FRAGRANCE), LINALOOL, TIN OXIDE, CI 15850 (RED 6 LAKE), CI 15850 (RED 7 LAKE), CI 77891 (TITANIUM DIOXIDE).","Lip Gloss","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/856649/original."
"1773503766-97","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=26","Lash PRINCESS waterproof eye make-up remover","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/820229/original.","Essence
         Lash PRINCESS waterproof eye make-up remover
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/7128868-Essence_Lash_PRINCESS_waterproof_eye_makeup_remover/","AQUA (WATER), ETHYLHEXYL STEARATE, GLYCERIN, CHAMOMILLA RECUTITA (MATRICARIA) FLOWER WATER, TOCOPHEROL, HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, ALLANTOIN, SODIUM SULFATE, SODIUM CHLORIDE, CITRIC ACID, PHENOXYETHANOL, SODIUM BENZOATE, PARFUM (FRAGRANCE), CI 42090 (BLUE 1).","Eye Makeup Remover","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/820229/original."
